Time, Raw (V),
2024-Mar-7 16:30:27, 2.965,
2024-Mar-7 16:30:27, 2.670,
2024-Mar-7 16:30:27, 2.709,
2024-Mar-7 16:30:27, 2.617,
2024-Mar-7 16:30:27, 2.887,
2024-Mar-7 16:30:27, 2.539,
2024-Mar-7 16:30:27, 2.635,
2024-Mar-7 16:30:27, 2.473,
2024-Mar-7 16:30:27, 2.545,
2024-Mar-7 16:30:27, 2.166,
2024-Mar-7 16:30:27, 2.514,
2024-Mar-7 16:30:27, 2.311,
2024-Mar-7 16:30:27, 2.245,
2024-Mar-7 16:30:27, 2.282,
2024-Mar-7 16:30:27, 2.087,
2024-Mar-7 16:30:27, 2.029,
2024-Mar-7 16:30:27, 1.868,
2024-Mar-7 16:30:27, 1.855,
2024-Mar-7 16:30:27, 1.805,
2024-Mar-7 16:30:27, 1.843,
2024-Mar-7 16:30:27, 1.801,
2024-Mar-7 16:30:27, 1.754,
2024-Mar-7 16:30:27, 1.843,
2024-Mar-7 16:30:27, 1.702,
2024-Mar-7 16:30:27, 1.639,
2024-Mar-7 16:30:27, 1.681,
2024-Mar-7 16:30:27, 1.728,
2024-Mar-7 16:30:27, 1.702,
2024-Mar-7 16:30:27, 1.725,
2024-Mar-7 16:30:27, 1.773,
2024-Mar-7 16:30:27, 1.577,
2024-Mar-7 16:30:27, 1.582,
2024-Mar-7 16:30:27, 1.616,
2024-Mar-7 16:30:27, 1.420,
2024-Mar-7 16:30:27, 1.364,
2024-Mar-7 16:30:27, 1.431,
2024-Mar-7 16:30:27, 1.382,
2024-Mar-7 16:30:27, 1.440,
2024-Mar-7 16:30:27, 1.433,
2024-Mar-7 16:30:27, 1.392,
2024-Mar-7 16:30:27, 1.482,
2024-Mar-7 16:30:27, 1.427,
2024-Mar-7 16:30:27, 1.362,
2024-Mar-7 16:30:27, 1.383,
2024-Mar-7 16:30:27, 1.271,
2024-Mar-7 16:30:27, 1.402,
2024-Mar-7 16:30:27, 1.456,
2024-Mar-7 16:30:27, 1.414,
2024-Mar-7 16:30:27, 1.429,
2024-Mar-7 16:30:27, 1.406,
2024-Mar-7 16:30:27, 1.445,
2024-Mar-7 16:30:27, 1.461,
2024-Mar-7 16:30:27, 1.384,
2024-Mar-7 16:30:27, 1.432,
2024-Mar-7 16:30:27, 1.426,
2024-Mar-7 16:30:27, 1.237,
2024-Mar-7 16:30:27, 1.444,
2024-Mar-7 16:30:27, 1.387,
2024-Mar-7 16:30:28, 1.431,
2024-Mar-7 16:30:28, 1.363,
2024-Mar-7 16:30:28, 1.377,
2024-Mar-7 16:30:28, 1.406,
2024-Mar-7 16:30:28, 1.441,
2024-Mar-7 16:30:28, 1.449,
2024-Mar-7 16:30:28, 1.426,
2024-Mar-7 16:30:28, 1.431,
2024-Mar-7 16:30:28, 1.356,
2024-Mar-7 16:30:28, 1.414,
2024-Mar-7 16:30:28, 1.465,
2024-Mar-7 16:30:28, 1.417,
2024-Mar-7 16:30:28, 1.438,
2024-Mar-7 16:30:28, 1.380,
2024-Mar-7 16:30:28, 1.482,
2024-Mar-7 16:30:28, 1.471,
2024-Mar-7 16:30:28, 1.590,
2024-Mar-7 16:30:28, 1.582,
2024-Mar-7 16:30:28, 1.581,
2024-Mar-7 16:30:28, 1.699,
2024-Mar-7 16:30:28, 1.659,
2024-Mar-7 16:30:28, 1.740,
2024-Mar-7 16:30:28, 1.735,
2024-Mar-7 16:30:28, 1.671,
2024-Mar-7 16:30:28, 1.633,
2024-Mar-7 16:30:28, 1.766,
2024-Mar-7 16:30:28, 1.594,
2024-Mar-7 16:30:28, 1.702,
2024-Mar-7 16:30:28, 1.785,
2024-Mar-7 16:30:28, 1.794,
2024-Mar-7 16:30:28, 1.846,
2024-Mar-7 16:30:28, 1.826,
2024-Mar-7 16:30:28, 1.974,
2024-Mar-7 16:30:28, 2.041,
2024-Mar-7 16:30:28, 2.153,
2024-Mar-7 16:30:28, 2.177,
2024-Mar-7 16:30:28, 2.083,
2024-Mar-7 16:30:28, 2.270,
2024-Mar-7 16:30:28, 2.320,
2024-Mar-7 16:30:28, 2.410,
2024-Mar-7 16:30:28, 2.385,
2024-Mar-7 16:30:28, 2.415,
2024-Mar-7 16:30:28, 2.462,
2024-Mar-7 16:30:28, 2.450,
2024-Mar-7 16:30:28, 2.436,
2024-Mar-7 16:30:28, 2.523,
2024-Mar-7 16:30:28, 2.561,
2024-Mar-7 16:30:28, 2.552,
2024-Mar-7 16:30:28, 2.564,
2024-Mar-7 16:30:28, 2.610,
2024-Mar-7 16:30:28, 2.606,
2024-Mar-7 16:30:28, 2.702,
2024-Mar-7 16:30:28, 2.655,
2024-Mar-7 16:30:28, 2.680,
2024-Mar-7 16:30:28, 2.711,
2024-Mar-7 16:30:28, 2.709,
2024-Mar-7 16:30:28, 2.722,
2024-Mar-7 16:30:28, 2.639,
2024-Mar-7 16:30:28, 2.755,
2024-Mar-7 16:30:28, 2.760,
2024-Mar-7 16:30:28, 2.722,
2024-Mar-7 16:30:28, 2.792,
2024-Mar-7 16:30:28, 2.738,
2024-Mar-7 16:30:28, 2.699,
2024-Mar-7 16:30:28, 2.781,
2024-Mar-7 16:30:28, 2.797,
2024-Mar-7 16:30:28, 2.824,
2024-Mar-7 16:30:28, 2.854,
2024-Mar-7 16:30:28, 2.836,
2024-Mar-7 16:30:28, 2.834,
2024-Mar-7 16:30:28, 2.798,
2024-Mar-7 16:30:28, 2.875,
2024-Mar-7 16:30:28, 2.887,
2024-Mar-7 16:30:28, 2.836,
2024-Mar-7 16:30:28, 2.823,
2024-Mar-7 16:30:28, 2.901,
2024-Mar-7 16:30:28, 2.949,
2024-Mar-7 16:30:28, 2.886,
2024-Mar-7 16:30:28, 2.914,
2024-Mar-7 16:30:28, 2.932,
2024-Mar-7 16:30:28, 2.912,
2024-Mar-7 16:30:28, 2.954,
2024-Mar-7 16:30:28, 2.912,
2024-Mar-7 16:30:28, 2.860,
2024-Mar-7 16:30:28, 2.906,
2024-Mar-7 16:30:28, 2.886,
2024-Mar-7 16:30:28, 2.908,
2024-Mar-7 16:30:28, 2.862,
2024-Mar-7 16:30:28, 2.767,
2024-Mar-7 16:30:28, 2.912,
2024-Mar-7 16:30:28, 2.925,
2024-Mar-7 16:30:28, 2.880,
2024-Mar-7 16:30:28, 2.776,
2024-Mar-7 16:30:28, 2.879,
2024-Mar-7 16:30:28, 2.903,
2024-Mar-7 16:30:28, 2.905,
2024-Mar-7 16:30:28, 2.939,
2024-Mar-7 16:30:28, 2.857,
2024-Mar-7 16:30:28, 2.917,
2024-Mar-7 16:30:28, 2.860,
2024-Mar-7 16:30:28, 2.909,
2024-Mar-7 16:30:28, 2.904,
2024-Mar-7 16:30:28, 2.916,
2024-Mar-7 16:30:28, 2.900,
2024-Mar-7 16:30:28, 2.967,
2024-Mar-7 16:30:28, 3.021,
2024-Mar-7 16:30:28, 2.925,
2024-Mar-7 16:30:28, 2.866,
2024-Mar-7 16:30:28, 2.879,
2024-Mar-7 16:30:28, 2.772,
2024-Mar-7 16:30:28, 2.977,
2024-Mar-7 16:30:28, 2.915,
2024-Mar-7 16:30:28, 2.875,
2024-Mar-7 16:30:28, 2.940,
2024-Mar-7 16:30:28, 2.947,
2024-Mar-7 16:30:28, 2.887,
2024-Mar-7 16:30:28, 2.937,
2024-Mar-7 16:30:28, 2.780,
2024-Mar-7 16:30:28, 2.887,
2024-Mar-7 16:30:28, 2.945,
2024-Mar-7 16:30:28, 2.879,
2024-Mar-7 16:30:28, 2.959,
2024-Mar-7 16:30:28, 2.795,
2024-Mar-7 16:30:28, 2.929,
2024-Mar-7 16:30:28, 2.860,
2024-Mar-7 16:30:28, 2.880,
2024-Mar-7 16:30:28, 2.903,
2024-Mar-7 16:30:28, 2.952,
2024-Mar-7 16:30:28, 2.881,
2024-Mar-7 16:30:28, 2.931,
2024-Mar-7 16:30:28, 2.875,
2024-Mar-7 16:30:28, 3.149,
2024-Mar-7 16:30:28, 2.875,
2024-Mar-7 16:30:28, 2.776,
2024-Mar-7 16:30:28, 2.875,
2024-Mar-7 16:30:28, 2.913,
2024-Mar-7 16:30:28, 2.818,
2024-Mar-7 16:30:28, 2.800,
2024-Mar-7 16:30:28, 2.849,
2024-Mar-7 16:30:28, 2.940,
2024-Mar-7 16:30:28, 2.867,
2024-Mar-7 16:30:28, 2.870,
2024-Mar-7 16:30:28, 2.903,
2024-Mar-7 16:30:28, 2.902,
2024-Mar-7 16:30:28, 2.847,
2024-Mar-7 16:30:28, 2.867,
2024-Mar-7 16:30:28, 2.722,
2024-Mar-7 16:30:28, 2.850,
2024-Mar-7 16:30:28, 2.850,
2024-Mar-7 16:30:28, 2.558,
2024-Mar-7 16:30:28, 2.788,
2024-Mar-7 16:30:28, 2.742,
2024-Mar-7 16:30:28, 2.823,
2024-Mar-7 16:30:28, 2.748,
2024-Mar-7 16:30:28, 2.709,
2024-Mar-7 16:30:28, 2.903,
2024-Mar-7 16:30:28, 2.850,
2024-Mar-7 16:30:28, 2.814,
2024-Mar-7 16:30:28, 2.867,
2024-Mar-7 16:30:28, 2.797,
2024-Mar-7 16:30:28, 2.883,
2024-Mar-7 16:30:28, 2.829,
2024-Mar-7 16:30:28, 2.844,
2024-Mar-7 16:30:28, 2.863,
2024-Mar-7 16:30:28, 2.932,
2024-Mar-7 16:30:28, 2.637,
2024-Mar-7 16:30:28, 2.859,
2024-Mar-7 16:30:28, 3.013,
2024-Mar-7 16:30:28, 2.900,
2024-Mar-7 16:30:28, 2.853,
2024-Mar-7 16:30:28, 2.835,
2024-Mar-7 16:30:28, 3.003,
2024-Mar-7 16:30:28, 2.668,
2024-Mar-7 16:30:28, 2.912,
2024-Mar-7 16:30:28, 2.874,
2024-Mar-7 16:30:28, 2.848,
2024-Mar-7 16:30:28, 2.854,
2024-Mar-7 16:30:28, 2.748,
2024-Mar-7 16:30:28, 2.843,
2024-Mar-7 16:30:28, 2.862,
2024-Mar-7 16:30:28, 2.950,
2024-Mar-7 16:30:28, 2.864,
2024-Mar-7 16:30:28, 2.867,
2024-Mar-7 16:30:28, 2.870,
2024-Mar-7 16:30:28, 2.850,
2024-Mar-7 16:30:28, 2.854,
2024-Mar-7 16:30:28, 2.823,
2024-Mar-7 16:30:28, 2.829,
2024-Mar-7 16:30:28, 2.818,
2024-Mar-7 16:30:28, 2.854,
2024-Mar-7 16:30:28, 2.834,
2024-Mar-7 16:30:28, 3.021,
2024-Mar-7 16:30:28, 2.796,
2024-Mar-7 16:30:28, 2.900,
2024-Mar-7 16:30:28, 2.816,
2024-Mar-7 16:30:28, 2.758,
2024-Mar-7 16:30:28, 2.838,
2024-Mar-7 16:30:28, 2.784,
2024-Mar-7 16:30:28, 2.774,
2024-Mar-7 16:30:28, 2.941,
2024-Mar-7 16:30:28, 2.836,
2024-Mar-7 16:30:28, 2.887,
2024-Mar-7 16:30:28, 2.727,
2024-Mar-7 16:30:28, 2.931,
2024-Mar-7 16:30:28, 2.784,
2024-Mar-7 16:30:28, 2.661,
2024-Mar-7 16:30:28, 2.738,
2024-Mar-7 16:30:28, 2.773,
2024-Mar-7 16:30:28, 2.758,
2024-Mar-7 16:30:28, 2.831,
2024-Mar-7 16:30:28, 2.745,
2024-Mar-7 16:30:28, 2.746,
2024-Mar-7 16:30:28, 2.784,
2024-Mar-7 16:30:28, 2.698,
2024-Mar-7 16:30:28, 2.743,
2024-Mar-7 16:30:28, 2.706,
2024-Mar-7 16:30:28, 2.611,
2024-Mar-7 16:30:28, 2.608,
2024-Mar-7 16:30:28, 2.693,
2024-Mar-7 16:30:28, 2.684,
2024-Mar-7 16:30:28, 2.619,
2024-Mar-7 16:30:28, 2.560,
2024-Mar-7 16:30:28, 2.599,
2024-Mar-7 16:30:28, 2.506,
2024-Mar-7 16:30:28, 2.502,
2024-Mar-7 16:30:28, 2.441,
2024-Mar-7 16:30:28, 2.278,
2024-Mar-7 16:30:28, 2.446,
2024-Mar-7 16:30:28, 2.358,
2024-Mar-7 16:30:28, 2.232,
2024-Mar-7 16:30:28, 2.169,
2024-Mar-7 16:30:28, 2.307,
2024-Mar-7 16:30:28, 2.252,
2024-Mar-7 16:30:28, 2.009,
2024-Mar-7 16:30:28, 1.925,
2024-Mar-7 16:30:28, 1.869,
2024-Mar-7 16:30:28, 1.873,
2024-Mar-7 16:30:28, 1.942,
2024-Mar-7 16:30:28, 1.882,
2024-Mar-7 16:30:28, 1.888,
2024-Mar-7 16:30:28, 1.896,
2024-Mar-7 16:30:28, 1.843,
2024-Mar-7 16:30:28, 1.842,
2024-Mar-7 16:30:28, 1.938,
2024-Mar-7 16:30:28, 1.908,
2024-Mar-7 16:30:28, 1.803,
2024-Mar-7 16:30:28, 0.803,
2024-Mar-7 16:30:28, 1.766,
2024-Mar-7 16:30:28, 1.836,
2024-Mar-7 16:30:28, 1.746,
2024-Mar-7 16:30:28, 2.010,
2024-Mar-7 16:30:28, 1.707,
2024-Mar-7 16:30:28, 1.781,
2024-Mar-7 16:30:28, 1.714,
2024-Mar-7 16:30:28, 1.766,
2024-Mar-7 16:30:28, 1.776,
2024-Mar-7 16:30:28, 1.740,
2024-Mar-7 16:30:28, 1.701,
2024-Mar-7 16:30:28, 1.665,
2024-Mar-7 16:30:28, 1.736,
2024-Mar-7 16:30:28, 1.657,
2024-Mar-7 16:30:28, 1.660,
2024-Mar-7 16:30:28, 1.443,
2024-Mar-7 16:30:28, 1.433,
2024-Mar-7 16:30:28, 1.577,
2024-Mar-7 16:30:28, 1.466,
2024-Mar-7 16:30:28, 1.522,
2024-Mar-7 16:30:28, 1.553,
2024-Mar-7 16:30:28, 1.561,
2024-Mar-7 16:30:28, 1.443,
2024-Mar-7 16:30:28, 1.501,
2024-Mar-7 16:30:28, 1.379,
2024-Mar-7 16:30:28, 1.221,
2024-Mar-7 16:30:28, 1.302,
2024-Mar-7 16:30:28, 1.320,
2024-Mar-7 16:30:28, 1.297,
2024-Mar-7 16:30:28, 1.341,
2024-Mar-7 16:30:28, 1.237,
2024-Mar-7 16:30:28, 1.142,
2024-Mar-7 16:30:28, 1.098,
2024-Mar-7 16:30:28, 1.030,
2024-Mar-7 16:30:28, 0.967,
2024-Mar-7 16:30:28, 0.834,
2024-Mar-7 16:30:28, 1.062,
2024-Mar-7 16:30:28, 0.988,
2024-Mar-7 16:30:28, 0.964,
2024-Mar-7 16:30:28, 0.993,
2024-Mar-7 16:30:28, 1.008,
2024-Mar-7 16:30:28, 0.997,
2024-Mar-7 16:30:28, 1.027,
2024-Mar-7 16:30:28, 0.956,
2024-Mar-7 16:30:28, 0.997,
2024-Mar-7 16:30:28, 1.113,
2024-Mar-7 16:30:28, 1.050,
2024-Mar-7 16:30:28, 1.045,
2024-Mar-7 16:30:28, 0.956,
2024-Mar-7 16:30:28, 0.838,
2024-Mar-7 16:30:28, 0.910,
2024-Mar-7 16:30:28, 0.997,
2024-Mar-7 16:30:28, 0.968,
2024-Mar-7 16:30:28, 1.009,
2024-Mar-7 16:30:28, 1.093,
2024-Mar-7 16:30:28, 1.186,
2024-Mar-7 16:30:28, 1.233,
2024-Mar-7 16:30:28, 1.276,
2024-Mar-7 16:30:28, 1.268,
2024-Mar-7 16:30:28, 1.276,
2024-Mar-7 16:30:28, 1.237,
2024-Mar-7 16:30:28, 1.366,
2024-Mar-7 16:30:28, 1.362,
2024-Mar-7 16:30:28, 1.313,
2024-Mar-7 16:30:28, 1.335,
2024-Mar-7 16:30:28, 1.387,
2024-Mar-7 16:30:28, 1.449,
2024-Mar-7 16:30:28, 1.458,
2024-Mar-7 16:30:28, 1.437,
2024-Mar-7 16:30:28, 1.495,
2024-Mar-7 16:30:28, 1.470,
2024-Mar-7 16:30:28, 1.461,
2024-Mar-7 16:30:28, 1.383,
2024-Mar-7 16:30:28, 1.466,
2024-Mar-7 16:30:28, 1.611,
2024-Mar-7 16:30:28, 1.655,
2024-Mar-7 16:30:28, 1.572,
2024-Mar-7 16:30:28, 1.584,
2024-Mar-7 16:30:28, 1.586,
2024-Mar-7 16:30:28, 1.646,
2024-Mar-7 16:30:28, 1.672,
2024-Mar-7 16:30:28, 1.686,
2024-Mar-7 16:30:28, 1.673,
2024-Mar-7 16:30:28, 1.610,
2024-Mar-7 16:30:28, 1.673,
2024-Mar-7 16:30:28, 1.680,
2024-Mar-7 16:30:28, 1.671,
2024-Mar-7 16:30:28, 1.758,
2024-Mar-7 16:30:28, 1.774,
2024-Mar-7 16:30:28, 1.656,
2024-Mar-7 16:30:28, 1.684,
2024-Mar-7 16:30:28, 1.736,
2024-Mar-7 16:30:28, 1.715,
2024-Mar-7 16:30:28, 1.743,
2024-Mar-7 16:30:28, 1.715,
2024-Mar-7 16:30:28, 1.796,
2024-Mar-7 16:30:28, 1.804,
2024-Mar-7 16:30:28, 1.869,
2024-Mar-7 16:30:28, 1.861,
2024-Mar-7 16:30:28, 1.891,
2024-Mar-7 16:30:28, 1.877,
2024-Mar-7 16:30:28, 1.904,
2024-Mar-7 16:30:28, 1.961,
2024-Mar-7 16:30:28, 1.751,
2024-Mar-7 16:30:28, 1.818,
2024-Mar-7 16:30:28, 1.939,
2024-Mar-7 16:30:28, 1.978,
2024-Mar-7 16:30:28, 2.145,
2024-Mar-7 16:30:28, 2.052,
2024-Mar-7 16:30:28, 2.189,
2024-Mar-7 16:30:28, 2.312,
2024-Mar-7 16:30:28, 2.263,
2024-Mar-7 16:30:28, 2.336,
2024-Mar-7 16:30:28, 2.239,
2024-Mar-7 16:30:28, 2.241,
2024-Mar-7 16:30:28, 2.334,
2024-Mar-7 16:30:28, 2.385,
2024-Mar-7 16:30:28, 2.386,
2024-Mar-7 16:30:28, 2.445,
2024-Mar-7 16:30:28, 2.421,
2024-Mar-7 16:30:28, 2.415,
2024-Mar-7 16:30:28, 2.558,
2024-Mar-7 16:30:28, 2.486,
2024-Mar-7 16:30:28, 2.565,
2024-Mar-7 16:30:28, 2.527,
2024-Mar-7 16:30:28, 2.557,
2024-Mar-7 16:30:28, 2.533,
2024-Mar-7 16:30:28, 2.551,
2024-Mar-7 16:30:28, 2.539,
2024-Mar-7 16:30:28, 2.566,
2024-Mar-7 16:30:28, 2.647,
2024-Mar-7 16:30:28, 2.606,
2024-Mar-7 16:30:28, 2.634,
2024-Mar-7 16:30:28, 2.600,
2024-Mar-7 16:30:28, 2.661,
2024-Mar-7 16:30:28, 2.668,
2024-Mar-7 16:30:28, 2.681,
2024-Mar-7 16:30:28, 2.581,
2024-Mar-7 16:30:28, 2.671,
2024-Mar-7 16:30:28, 2.798,
2024-Mar-7 16:30:28, 2.751,
2024-Mar-7 16:30:28, 2.734,
2024-Mar-7 16:30:28, 2.763,
2024-Mar-7 16:30:28, 2.674,
2024-Mar-7 16:30:28, 2.784,
2024-Mar-7 16:30:28, 2.880,
2024-Mar-7 16:30:28, 2.771,
2024-Mar-7 16:30:28, 2.813,
2024-Mar-7 16:30:28, 2.783,
2024-Mar-7 16:30:28, 2.849,
2024-Mar-7 16:30:28, 2.825,
2024-Mar-7 16:30:28, 2.849,
2024-Mar-7 16:30:28, 2.879,
2024-Mar-7 16:30:28, 2.872,
2024-Mar-7 16:30:28, 2.963,
2024-Mar-7 16:30:28, 2.901,
2024-Mar-7 16:30:28, 2.926,
2024-Mar-7 16:30:28, 2.938,
2024-Mar-7 16:30:28, 3.026,
2024-Mar-7 16:30:28, 3.004,
2024-Mar-7 16:30:28, 2.912,
2024-Mar-7 16:30:28, 2.937,
2024-Mar-7 16:30:28, 2.831,
2024-Mar-7 16:30:28, 2.932,
2024-Mar-7 16:30:28, 2.956,
2024-Mar-7 16:30:28, 3.005,
2024-Mar-7 16:30:28, 3.025,
2024-Mar-7 16:30:28, 2.915,
2024-Mar-7 16:30:28, 3.018,
2024-Mar-7 16:30:28, 2.974,
2024-Mar-7 16:30:28, 2.929,
2024-Mar-7 16:30:28, 2.914,
2024-Mar-7 16:30:28, 2.975,
2024-Mar-7 16:30:28, 2.938,
2024-Mar-7 16:30:28, 3.029,
2024-Mar-7 16:30:28, 2.950,
2024-Mar-7 16:30:28, 2.969,
2024-Mar-7 16:30:28, 2.946,
2024-Mar-7 16:30:28, 3.005,
2024-Mar-7 16:30:28, 3.020,
2024-Mar-7 16:30:28, 3.048,
2024-Mar-7 16:30:28, 2.982,
2024-Mar-7 16:30:28, 2.991,
2024-Mar-7 16:30:28, 3.022,
2024-Mar-7 16:30:28, 2.919,
2024-Mar-7 16:30:28, 3.042,
2024-Mar-7 16:30:28, 2.996,
2024-Mar-7 16:30:28, 2.924,
2024-Mar-7 16:30:28, 3.008,
2024-Mar-7 16:30:28, 3.004,
2024-Mar-7 16:30:28, 2.950,
2024-Mar-7 16:30:28, 2.919,
2024-Mar-7 16:30:28, 2.947,
2024-Mar-7 16:30:28, 2.939,
2024-Mar-7 16:30:28, 3.004,
2024-Mar-7 16:30:28, 3.004,
2024-Mar-7 16:30:28, 3.014,
2024-Mar-7 16:30:28, 3.005,
2024-Mar-7 16:30:28, 2.964,
2024-Mar-7 16:30:28, 2.987,
2024-Mar-7 16:30:28, 2.926,
2024-Mar-7 16:30:28, 2.961,
2024-Mar-7 16:30:28, 3.091,
2024-Mar-7 16:30:28, 2.991,
